licensetype,licensename,name_frim,license_validity,constitution_particulars,mfg_districtname,mfg_mandalname,mfg_villagename,licensetype_Sales License,licensetype_nan,licensename_Restricted (Gen.Store),licensename_Retail Sale,licensename_Schedule X Drugs License (Retail),licensename_Whole Sale,licensename_Whole Sale & Retail,licensename_nan,constitution_particulars_Limited Company,constitution_particulars_Others,constitution_particulars_Partnership,constitution_particulars_Private Ltd Company,constitution_particulars_Proprietary,constitution_particulars_Society,constitution_particulars_nan,mfg_districtname_encoded
Sales License,Retail Sale,SRIDHAR MEDICAL AND GENERAL STORES,29/12/2022,Proprietary,PEDDAPALLI,Ramagundam,Jangoan,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,21.0
Sales License,Retail Sale,APOLLO HOSPITALS ENTERPRISE LTD UNIT APOLLO PHARMACY,24/01/2023,Limited Company,RANGA REDDY,Chevella,Chevella,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,23.0
Sales License,Retail Sale,SUBHAKARA  PHARMACY,30/01/2023,Partnership,JOGULAMBA - GADWAL,Gadwal,GADWAL(RURAL),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7.0
Sales License,Retail Sale,APOLLO HOSPITALS ENTERPRISE LTD,22/02/2023,Limited Company,HYDERABAD,Ameerpet,Somajiguda,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3.0
Sales License,Whole Sale,TRANSOX HEALTH CARE PRIVATE LIMITED,28/01/2023,Private Ltd Company,HYDERABAD,Gowliguda,A.C.Guards,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,SRI SAI RAM MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIZAMABAD,Bodhan,Bodhan ( U ),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,APOLLO HOSPITALS ENTERPRISE LTD UNIT APOLLO PHARMACY,10/01/2023,Limited Company,SANGAREDDY,Sangareddy,Pothreddipally,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,24.0
Sales License,Retail Sale,Medplus Under Optival Health Solutions Pvt Ltd,18/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Malkajgiri,Malkajgiri,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,CURE MEDICAL AND GENERAL STORES,17/01/2023,Proprietary,HYDERABAD,Abids,Musheerabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,Medplus Under Optival Health Solutions Pvt Ltd,23/01/2023,Private Ltd Company,HYDERABAD,Secunderabad,Lalapet,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,CRAYONS PHARMACY,24/01/2023,Partnership,RANGA REDDY,Gandipet,Bandlaguda Jagir,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,SAI MEDICAL AND GENERAL STORES,24/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Quthbullapur,Quthbullapur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,NUTHAN MEDICAL AND GENERAL STORES,30/01/2023,Partnership,JAGITHYAL,Medipalli,Mannnegudem,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.0
Sales License,Retail Sale,GOOD HEALTH PHARMACY,26/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Bachupally,Nizampet,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,ALEKHYA MEDICAL AND GENERAL STORES,30/01/2023,Partnership,JAGITHYAL,Metpalli,Metpalli,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.0
Sales License,Whole Sale,Sri Venkateshwara Agency,10/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,Care Surgicals,04/01/2023,Proprietary,HYDERABAD,Koti,Sultan Bazar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,LIVIN FORMULATIONS,21/11/2022,Proprietary,MEDCHAL - MALKAJGIRI,Medchal,Medchal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SHYAM MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Gowliguda,Santosh Nagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,Shantilal And Company,31/12/2022,Partnership,HYDERABAD,Koti,Inder Bagh,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,A 1 LIFE NEEDS MEDICAL AND GENERAL STORES,04/01/2023,Partnership,HYDERABAD,Mehdipatnam,Asif Nagar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SRI RAGHAVENDRA MEDICAL  GENERAL STORES,31/12/2022,Proprietary,RANGA REDDY,Yacharam,Nandiwanaparthy,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SURESH MEDICAL AND GENERAL STORES,16/12/2022,Proprietary,HANUMAKONDA,Hanamkonda,Hanamkonda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,JAIBHAVANI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NAGARKURNOOL,Achampet,Achampet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,17.0
Sales License,Whole Sale,G K ENTERPRISES,19/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Quthbullapur,Quthbullapur,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale & Retail,MALAKPET MEDICAL STORES,31/12/2022,Proprietary,HYDERABAD,Gowliguda,Malakpet,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI MAHITHA MEDICALS,09/01/2023,Proprietary,SURYAPET,Kodad,Kodad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.0
Sales License,Retail Sale,SRI SATHYA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SANGAREDDY,Sangareddy,Sangareddy (M ),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,24.0
Sales License,Whole Sale,SRI SAI SANDEEP MEDICAL TRADERS,31/12/2022,Proprietary,BHADRADRI,Bhadrachalam,Bhadrachalam,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0
Sales License,Retail Sale,Bhavani Medical Stores,31/12/2022,Proprietary,WARANGAL,Wardhannapet,Yellanda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
Sales License,Retail Sale,M.H MEDICALS,31/12/2022,Proprietary,PEDDAPALLI,Peddapalli,Peddapalle(CT),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,21.0
Sales License,Whole Sale,M.K MEDICAL AGENCIES,08/01/2023,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,SATHISH MEDICAL AND GENERAL STORES,01/01/2023,Proprietary,YADADRI BHUVANAGIRI,Choutuppal,Choutuppal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Retail Sale,SRI VASAVI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Khairatabad,Khairatabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale & Retail,SRI RAJESHWAR MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SANGAREDDY,Sangareddy,Sangareddy (M ),True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,24.0
Sales License,Retail Sale,SAI SHARAN MEDICAL STORES,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Quthbullapur,Jeedimetla,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SRI SAI ARCHANA MEDICAL AND GENERAL STORES,18/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Ghatkesar,Pocharam,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,MAHADEVA PHARMACY,02/01/2023,Partnership,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,9.0
Sales License,Retail Sale,M/S. SURAJ MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,PEDDAPALLI,Ramagundam,Jangoan,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,21.0
Sales License,Retail Sale,Ramesh Medical  General Stores,31/12/2022,Proprietary,HANUMAKONDA,Kamalapur,Sanigaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,Sai Sri Medical  General Stores,31/12/2022,Partnership,WARANGAL,Sangem,Theegarajupalle,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,29.0
Sales License,Retail Sale,SRI SAI NANDHINI MEDICAL AND GENERAL STORES,05/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Quthbullapur,Jeedimetla,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SAI JYOTHIKA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KHAMMAM,Khammam (Urban),Khammam,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Retail Sale,KAMALESH MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,AMREZ MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JAYASHANKAR,Eturunagaram,Eturnagaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6.0
Sales License,Whole Sale,POULTRY HEALTH  CENTER,31/12/2022,Proprietary,HYDERABAD,Gowliguda,Chaderghat,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,chandradeep medical and general stores,30/12/2022,Partnership,HYDERABAD,Secunderabad,Tarnaka,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,SRI VENKATESHWARA PHARMA AGENCY,08/01/2023,Proprietary,WANAPARTHY,Wanaparthy,WANAPARTHY,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,28.0
Sales License,Retail Sale,SRI SAI MEDICAL AND GENARAL STORES,03/01/2023,Proprietary,NALGONDA,Gundlapally,Gundlapally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Whole Sale,M/S VIJAYA MEDICAL AGENCIES,31/12/2022,Proprietary,MAHABUBABAD,Mahabubabad,Mahabubabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.0
Sales License,Whole Sale & Retail,M/s Maruthi Medical and General Stores,31/12/2022,Proprietary,MAHABUBABAD,Dornakal,Dornakal,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12.0
Sales License,Retail Sale,BALAJI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,BHADRADRI,Gundala,Gundala,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
Sales License,Retail Sale,MAATHA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,YADADRI BHUVANAGIRI,Athmakur (M),Kurella,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Retail Sale,CHINNARY MEDICAL FANCY AND GENEREAL STORES,15/01/2023,Partnership,BHADRADRI,Aswaraopeta,Aswaraopeta,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Retail Sale,VENKATESWARA MEDICAL FANCY AND GENERAL STORES,15/01/2023,Partnership,BHADRADRI,Aswaraopeta,Narayanapuram,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Retail Sale,SRI MEGHANA MEDICAL AND GENERAL STORES,06/01/2023,Partnership,NIZAMABAD,Kammarpally,Kammar Palle,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,SRI LAXMI NARSIMHA MEDICAL AND GENERAL STORES,04/01/2023,Partnership,MEDAK ,Medak,Medak,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,15.0
Sales License,Retail Sale,Srinivasa Medical and General Stores,23/12/2022,Partnership,RANGA REDDY,Ibrahimpatnam,Ibrahimpatnam (Khalsa),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,YASHWANTH MEDICAL AND GENERAL STORES,05/12/2022,Partnership,NALGONDA,Nalgonda,Nalgonda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,18.0
Sales License,Whole Sale,RENZO LIFE SCIENCES,17/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Medipally,Chengicherla,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,LEXUS PHARMA,23/01/2023,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,13.0
Sales License,Whole Sale,HUBERT HEALTHCARE PRIVATE LIMITED,18/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Kukatpally,Hydernagar,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,LAXMI NARSIMHA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,YADADRI BHUVANAGIRI,Yadagirigutta,Yadagiripally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Whole Sale,LAHAR PHARMACEUTICALS,11/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SHIVA SAI MEDICAL GENERAL STORES,21/01/2023,Partnership,RANGA REDDY,Rajendranagar,Attapur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,BILAL PHARMACY,21/01/2023,Partnership,NIZAMABAD,Nizamabad North,Arsapally (Part),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.0
Sales License,Whole Sale,FUSION HEALTH CARE PRIVATE LIMITED,21/01/2023,Private Ltd Company,HYDERABAD,Ameerpet,Banjara Hills,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.0
Sales License,Whole Sale,K N S ENTERPRISES,23/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,HEGDE ENTERPRISES,24/01/2023,Proprietary,RANGA REDDY,Serilingampally,Madhapur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Whole Sale,SUNLIFE SCIENCES,23/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,SRI SAI BALAJI MEDICAL AND GENERAL STORES,30/01/2023,Partnership,PEDDAPALLI,Ramagundam,Jangoan,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,21.0
Sales License,Retail Sale,SRI VENKATESHWARA MEDICAL AND GENERAL STORES,30/01/2023,Partnership,WANAPARTHY,Weepanagandla,Toomkunta,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,28.0
Sales License,Retail Sale,SRI VENKATESHWARA MEDICAL AND GENERAL STORES,29/01/2023,Proprietary,KARIMNAGAR,Manakondur,Annaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,PRADHAN MANTRI BHARTIYA JANAUSHADHI KENDRA,05/01/2023,Partnership,JOGULAMBA - GADWAL,Gadwal,GADWAL(RURAL),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7.0
Sales License,Retail Sale,KALPANA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,SURYAPET,Jajireddygudem,Jajireddygudem,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,26.0
Sales License,Retail Sale,CURE PHARMACY,30/01/2023,Proprietary,RANGA REDDY,Saroornagar,Saroornagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SRI LAXMI MEDICAL AND GENERAL STORES,21/01/2023,Partnership,KAMAREDDY,Bichkunda,Shantapur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8.0
Sales License,Retail Sale,SATYA SAI DEVI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MAHABUBNAGAR,Jadcherla,Badepalle,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,Medplus Under Optival Health Solutions Pvt Ltd,02/01/2023,Private Ltd Company,HYDERABAD,Marredpally,Begumpet,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.0
Sales License,Whole Sale,LOTUS AGENCIES,04/01/2023,Partnership,RANGA REDDY,Hayathnagar,Bagh Hayathnagar,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,JANANI PHARMACY,04/12/2022,Proprietary,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,SIDDESHWARA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,SRIKANTH MEDICAL STORES,21/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Alwal,Turkapally,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,SUNDER MEDICAL AND GENERAL STORES,25/12/2022,Partnership,HYDERABAD,Vengalrao Nagar,Erragadda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,PRASHANTH MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HANUMAKONDA,Shayampet,Koppula,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,SRI SAI MEDICAL AND GENERAL STORES,18/12/2022,Partnership,HYDERABAD,Charminar,Yakutpura,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
